,license,file_name,coco_url,height,width,date_captured,flickr_url,id
7549,4,000000327771.jpg,http://images.cocodataset.org/train2017/000000327771.jpg,558,558,2013-11-21 00:01:29,http://farm4.staticflickr.com/3808/10184467405_3cbe8ac91d_z.jpg,327771
7550,6,000000188511.jpg,http://images.cocodataset.org/train2017/000000188511.jpg,640,480,2013-11-15 04:10:04,http://farm7.staticflickr.com/6148/6024012751_25f4f3c479_z.jpg,188511
7551,1,000000024672.jpg,http://images.cocodataset.org/train2017/000000024672.jpg,375,500,2013-11-21 03:06:13,http://farm1.staticflickr.com/230/446529351_9a2f4c80f7_z.jpg,24672
7552,6,000000032868.jpg,http://images.cocodataset.org/train2017/000000032868.jpg,281,500,2013-11-21 23:09:47,http://farm3.staticflickr.com/2264/1508517039_9c84eccd41_z.jpg,32868
7553,3,000000352357.jpg,http://images.cocodataset.org/train2017/000000352357.jpg,640,480,2013-11-24 13:00:04,http://farm4.staticflickr.com/3134/2801485949_306c120f3b_z.jpg,352357
7554,2,000000172137.jpg,http://images.cocodataset.org/train2017/000000172137.jpg,640,480,2013-11-19 18:04:01,http://farm4.staticflickr.com/3342/3177805041_2b42724229_z.jpg,172137
7555,4,000000581739.jpg,http://images.cocodataset.org/train2017/000000581739.jpg,480,640,2013-11-23 18:13:08,http://farm3.staticflickr.com/2582/3858684718_c8d919054d_z.jpg,581739
7556,3,000000409708.jpg,http://images.cocodataset.org/train2017/000000409708.jpg,427,640,2013-11-20 19:42:35,http://farm6.staticflickr.com/5464/9637731431_2b26cbd4f3_z.jpg,409708
7557,2,000000139372.jpg,http://images.cocodataset.org/train2017/000000139372.jpg,640,416,2013-11-24 03:31:43,http://farm7.staticflickr.com/6063/6066935306_cd5fc2b2c8_z.jpg,139372
7558,4,000000573553.jpg,http://images.cocodataset.org/train2017/000000573553.jpg,426,640,2013-11-21 20:03:25,http://farm4.staticflickr.com/3408/3610988849_29171be4ff_z.jpg,573553
7559,4,000000532595.jpg,http://images.cocodataset.org/train2017/000000532595.jpg,640,488,2013-11-24 18:44:54,http://farm8.staticflickr.com/7271/7440748412_3fa1e7fa4f_z.jpg,532595
7560,3,000000557174.jpg,http://images.cocodataset.org/train2017/000000557174.jpg,427,640,2013-11-21 00:25:47,http://farm5.staticflickr.com/4048/4633345591_3062054fb0_z.jpg,557174
7561,4,000000524406.jpg,http://images.cocodataset.org/train2017/000000524406.jpg,640,480,2013-11-23 17:16:17,http://farm4.staticflickr.com/3312/3454043197_e47c00e453_z.jpg,524406
7562,3,000000032888.jpg,http://images.cocodataset.org/train2017/000000032888.jpg,425,640,2013-11-22 00:39:50,http://farm3.staticflickr.com/2799/4499195766_137c7e559b_z.jpg,32888
7563,3,000000401528.jpg,http://images.cocodataset.org/train2017/000000401528.jpg,371,640,2013-11-24 18:32:04,http://farm4.staticflickr.com/3771/9026037366_3fd0ba7ed0_z.jpg,401528
7564,5,000000393338.jpg,http://images.cocodataset.org/train2017/000000393338.jpg,500,375,2013-11-24 04:33:45,http://farm5.staticflickr.com/4013/4471024200_aefa714df4_z.jpg,393338
7565,4,000000475258.jpg,http://images.cocodataset.org/train2017/000000475258.jpg,427,640,2013-11-21 20:58:01,http://farm5.staticflickr.com/4151/5049612292_2fa79bcc00_z.jpg,475258
7566,3,000000163965.jpg,http://images.cocodataset.org/train2017/000000163965.jpg,427,640,2013-11-21 21:43:45,http://farm9.staticflickr.com/8090/8364109069_f207a2bbc9_z.jpg,163965
7567,1,000000376958.jpg,http://images.cocodataset.org/train2017/000000376958.jpg,424,640,2013-11-15 23:49:37,http://farm4.staticflickr.com/3100/2743474149_6484e950e2_z.jpg,376958
7568,3,000000090239.jpg,http://images.cocodataset.org/train2017/000000090239.jpg,477,640,2013-11-22 00:36:09,http://farm4.staticflickr.com/3303/4589393519_7a762e2ee2_z.jpg,90239
7569,1,000000180351.jpg,http://images.cocodataset.org/train2017/000000180351.jpg,427,640,2013-11-21 23:19:16,http://farm7.staticflickr.com/6023/5878512134_5caf36911d_z.jpg,180351
7570,2,000000073861.jpg,http://images.cocodataset.org/train2017/000000073861.jpg,480,640,2013-11-14 18:10:36,http://farm9.staticflickr.com/8426/7769282890_08643041e0_z.jpg,73861
7571,1,000000327813.jpg,http://images.cocodataset.org/train2017/000000327813.jpg,480,640,2013-11-22 00:04:54,http://farm5.staticflickr.com/4132/4959937408_fbb3385c4c_z.jpg,327813
7572,3,000000123017.jpg,http://images.cocodataset.org/train2017/000000123017.jpg,488,640,2013-11-15 21:20:37,http://farm3.staticflickr.com/2407/5807590479_cd9a245e7d_z.jpg,123017
7573,3,000000000138.jpg,http://images.cocodataset.org/train2017/000000000138.jpg,573,640,2013-11-14 21:04:23,http://farm9.staticflickr.com/8027/7621999274_48d64bf335_z.jpg,138
7574,6,000000262283.jpg,http://images.cocodataset.org/train2017/000000262283.jpg,427,640,2013-11-24 04:11:59,http://farm5.staticflickr.com/4096/5441186909_7d3b529a37_z.jpg,262283
7575,2,000000368780.jpg,http://images.cocodataset.org/train2017/000000368780.jpg,426,640,2013-11-24 20:19:19,http://farm3.staticflickr.com/2507/4124559053_205028d239_z.jpg,368780
7576,5,000000360589.jpg,http://images.cocodataset.org/train2017/000000360589.jpg,500,333,2013-11-24 20:22:50,http://farm4.staticflickr.com/3091/2882049544_ee53431276_z.jpg,360589
7577,3,000000090251.jpg,http://images.cocodataset.org/train2017/000000090251.jpg,640,427,2013-11-24 06:55:30,http://farm4.staticflickr.com/3510/3195311402_fd9dc6f5f9_z.jpg,90251
7578,1,000000303247.jpg,http://images.cocodataset.org/train2017/000000303247.jpg,478,640,2013-11-19 21:01:14,http://farm5.staticflickr.com/4074/4922231150_ec26125cde_z.jpg,303247
7579,2,000000450704.jpg,http://images.cocodataset.org/train2017/000000450704.jpg,640,550,2013-11-22 00:22:17,http://farm2.staticflickr.com/1012/4725358807_79b51e7b27_z.jpg,450704
7580,1,000000467082.jpg,http://images.cocodataset.org/train2017/000000467082.jpg,427,640,2013-11-24 03:50:20,http://farm9.staticflickr.com/8334/8114272882_6cbfc46a1a_z.jpg,467082
7581,4,000000065685.jpg,http://images.cocodataset.org/train2017/000000065685.jpg,426,640,2013-11-24 19:27:44,http://farm4.staticflickr.com/3590/3575578475_1c37ebcffd_z.jpg,65685
7582,5,000000147609.jpg,http://images.cocodataset.org/train2017/000000147609.jpg,424,640,2013-11-20 23:11:42,http://farm3.staticflickr.com/2865/9350999999_e11637f704_z.jpg,147609
7583,1,000000499867.jpg,http://images.cocodataset.org/train2017/000000499867.jpg,640,480,2013-11-21 22:17:20,http://farm8.staticflickr.com/7195/6885111329_ae43184f82_z.jpg,499867
7584,3,000000057500.jpg,http://images.cocodataset.org/train2017/000000057500.jpg,444,640,2013-11-22 03:35:06,http://farm4.staticflickr.com/3095/3185766921_2ee4b9da37_z.jpg,57500
7585,1,000000376988.jpg,http://images.cocodataset.org/train2017/000000376988.jpg,428,640,2013-11-24 00:14:48,http://farm4.staticflickr.com/3077/3116092467_229715a554_z.jpg,376988
7586,4,000000401569.jpg,http://images.cocodataset.org/train2017/000000401569.jpg,480,640,2013-11-15 02:44:52,http://farm9.staticflickr.com/8301/7929205170_5b3cb4dc82_z.jpg,401569
7587,1,000000270500.jpg,http://images.cocodataset.org/train2017/000000270500.jpg,500,375,2013-11-24 20:01:40,http://farm1.staticflickr.com/148/363364194_4276ec5229_z.jpg,270500
7588,1,000000491684.jpg,http://images.cocodataset.org/train2017/000000491684.jpg,612,612,2013-11-24 13:08:48,http://farm8.staticflickr.com/7294/8745848365_0b0d355f49_z.jpg,491684
7589,1,000000106660.jpg,http://images.cocodataset.org/train2017/000000106660.jpg,640,480,2013-11-14 18:39:05,http://farm3.staticflickr.com/2637/4186866388_f11cec793b_z.jpg,106660
7590,3,000000229541.jpg,http://images.cocodataset.org/train2017/000000229541.jpg,426,640,2013-11-24 19:32:48,http://farm3.staticflickr.com/2621/3762179127_b0260f5981_z.jpg,229541
7591,4,000000327849.jpg,http://images.cocodataset.org/train2017/000000327849.jpg,640,582,2013-11-17 05:49:02,http://farm9.staticflickr.com/8305/7743743026_40297cdc2e_z.jpg,327849
7592,5,000000278698.jpg,http://images.cocodataset.org/train2017/000000278698.jpg,640,480,2013-11-24 20:22:04,http://farm4.staticflickr.com/3577/3392126342_3ed56099b3_z.jpg,278698
7593,5,000000032944.jpg,http://images.cocodataset.org/train2017/000000032944.jpg,426,640,2013-11-21 21:10:15,http://farm4.staticflickr.com/3495/3283937224_861ddcbbdb_z.jpg,32944
7594,3,000000377008.jpg,http://images.cocodataset.org/train2017/000000377008.jpg,480,640,2013-11-18 02:59:30,http://farm4.staticflickr.com/3013/2555637556_f92060aaa9_z.jpg,377008
7595,5,000000393394.jpg,http://images.cocodataset.org/train2017/000000393394.jpg,333,500,2013-11-20 23:21:50,http://farm3.staticflickr.com/2584/4173704278_becc3454cb_z.jpg,393394
7596,5,000000434354.jpg,http://images.cocodataset.org/train2017/000000434354.jpg,375,500,2013-11-22 01:15:38,http://farm5.staticflickr.com/4048/4268236905_2f093b09e4_z.jpg,434354
7597,3,000000057526.jpg,http://images.cocodataset.org/train2017/000000057526.jpg,640,465,2013-11-24 18:55:18,http://farm7.staticflickr.com/6127/5940990016_e24ca4ed83_z.jpg,57526
7598,3,000000278714.jpg,http://images.cocodataset.org/train2017/000000278714.jpg,428,640,2013-11-21 20:19:52,http://farm3.staticflickr.com/2534/4207917056_dbdb6666bf_z.jpg,278714
7599,5,000000041147.jpg,http://images.cocodataset.org/train2017/000000041147.jpg,640,473,2013-11-19 19:16:21,http://farm2.staticflickr.com/1400/4731766634_1a46748289_z.jpg,41147
7600,2,000000520199.jpg,http://images.cocodataset.org/train2017/000000520199.jpg,457,640,2013-11-22 03:01:36,http://farm5.staticflickr.com/4133/4946975720_1962280bc1_z.jpg,520199
7601,1,000000137227.jpg,http://images.cocodataset.org/train2017/000000137227.jpg,427,640,2013-11-20 04:16:34,http://farm2.staticflickr.com/1281/639428014_5d310df7e3_z.jpg,137227
7602,4,000000059403.jpg,http://images.cocodataset.org/train2017/000000059403.jpg,425,640,2013-11-20 13:39:37,http://farm3.staticflickr.com/2838/9478614723_999542840d_z.jpg,59403
7603,1,000000512013.jpg,http://images.cocodataset.org/train2017/000000512013.jpg,331,640,2013-11-20 07:12:30,http://farm3.staticflickr.com/2410/2328072286_98c9ae063f_z.jpg,512013
7604,3,000000552974.jpg,http://images.cocodataset.org/train2017/000000552974.jpg,480,640,2013-11-24 03:54:14,http://farm3.staticflickr.com/2264/2405111237_3d5df45378_z.jpg,552974
7605,3,000000376848.jpg,http://images.cocodataset.org/train2017/000000376848.jpg,491,640,2013-11-24 21:02:27,http://farm3.staticflickr.com/2599/3749417392_a41333a1d5_z.jpg,376848
7606,3,000000258071.jpg,http://images.cocodataset.org/train2017/000000258071.jpg,424,640,2013-11-24 20:53:06,http://farm4.staticflickr.com/3609/3424861467_bb3e0334b9_z.jpg,258071
7607,1,000000514071.jpg,http://images.cocodataset.org/train2017/000000514071.jpg,425,640,2013-11-20 12:21:02,http://farm9.staticflickr.com/8167/7373918038_4a7566e71b_z.jpg,514071
7608,6,000000317464.jpg,http://images.cocodataset.org/train2017/000000317464.jpg,640,480,2013-11-24 03:31:36,http://farm2.staticflickr.com/1364/1042759666_77d38d80bd_z.jpg,317464
7609,3,000000350234.jpg,http://images.cocodataset.org/train2017/000000350234.jpg,640,480,2013-11-24 20:37:00,http://farm9.staticflickr.com/8456/8010405341_bf2c6ab5df_z.jpg,350234
7610,2,000000135193.jpg,http://images.cocodataset.org/train2017/000000135193.jpg,393,640,2013-11-24 20:37:59,http://farm7.staticflickr.com/6177/6144164298_5c902cb000_z.jpg,135193
7611,1,000000536605.jpg,http://images.cocodataset.org/train2017/000000536605.jpg,432,640,2013-11-24 13:14:09,http://farm2.staticflickr.com/1012/1120050594_8986e4db94_z.jpg,536605
7612,4,000000546846.jpg,http://images.cocodataset.org/train2017/000000546846.jpg,480,640,2013-11-24 20:34:44,http://farm9.staticflickr.com/8432/7590220596_51044018a2_z.jpg,546846
7613,3,000000395293.jpg,http://images.cocodataset.org/train2017/000000395293.jpg,612,612,2013-11-24 20:31:23,http://farm9.staticflickr.com/8244/8544540366_2086c9211b_z.jpg,395293
7614,1,000000550944.jpg,http://images.cocodataset.org/train2017/000000550944.jpg,429,640,2013-11-24 21:04:02,http://farm4.staticflickr.com/3257/3084915661_20fef55b23_z.jpg,550944
7615,5,000000006177.jpg,http://images.cocodataset.org/train2017/000000006177.jpg,480,640,2013-11-24 20:51:53,http://farm4.staticflickr.com/3416/3281279553_9bae71235c_z.jpg,6177
7616,2,000000194595.jpg,http://images.cocodataset.org/train2017/000000194595.jpg,320,240,2013-11-24 21:00:44,http://farm4.staticflickr.com/3208/3143866372_6ef9c1a9de_z.jpg,194595
7617,2,000000088102.jpg,http://images.cocodataset.org/train2017/000000088102.jpg,640,360,2013-11-24 20:37:52,http://farm6.staticflickr.com/5288/5232451513_1e34a94c22_z.jpg,88102
7618,3,000000223270.jpg,http://images.cocodataset.org/train2017/000000223270.jpg,480,640,2013-11-15 15:15:21,http://farm1.staticflickr.com/45/134472316_f571328e0c_z.jpg,223270
7619,1,000000335914.jpg,http://images.cocodataset.org/train2017/000000335914.jpg,500,375,2013-11-24 00:33:20,http://farm3.staticflickr.com/2159/2376745153_9be406a4e7_z.jpg,335914
7620,1,000000282667.jpg,http://images.cocodataset.org/train2017/000000282667.jpg,480,640,2013-11-15 16:33:26,http://farm4.staticflickr.com/3202/2309011926_a77202e683_z.jpg,282667
7621,4,000000002093.jpg,http://images.cocodataset.org/train2017/000000002093.jpg,480,640,2013-11-24 20:45:27,http://farm3.staticflickr.com/2740/4445398559_fd201cb8a7_z.jpg,2093
7622,6,000000278573.jpg,http://images.cocodataset.org/train2017/000000278573.jpg,640,474,2013-11-24 20:53:57,http://farm3.staticflickr.com/2501/3959853899_fa27c6a5e1_z.jpg,278573
7623,1,000000045101.jpg,http://images.cocodataset.org/train2017/000000045101.jpg,360,640,2013-11-14 18:03:54,http://farm8.staticflickr.com/7377/9297237614_c3e2dfccaa_z.jpg,45101
7624,2,000000079920.jpg,http://images.cocodataset.org/train2017/000000079920.jpg,375,500,2013-11-15 23:00:10,http://farm1.staticflickr.com/23/29410261_41579fad76_z.jpg,79920
7625,6,000000292912.jpg,http://images.cocodataset.org/train2017/000000292912.jpg,426,640,2013-11-21 23:35:03,http://farm6.staticflickr.com/5174/5507647489_101b8d4728_z.jpg,292912
7626,2,000000176178.jpg,http://images.cocodataset.org/train2017/000000176178.jpg,360,640,2013-11-24 01:55:09,http://farm6.staticflickr.com/5441/8918802342_8eba5d48cc_z.jpg,176178
7627,1,000000254007.jpg,http://images.cocodataset.org/train2017/000000254007.jpg,462,640,2013-11-21 01:43:03,http://farm4.staticflickr.com/3278/2585150952_494258d263_z.jpg,254007
7628,2,000000174135.jpg,http://images.cocodataset.org/train2017/000000174135.jpg,640,427,2013-11-22 17:07:40,http://farm6.staticflickr.com/5131/5452692221_860fa4772d_z.jpg,174135
7629,4,000000213054.jpg,http://images.cocodataset.org/train2017/000000213054.jpg,333,500,2013-11-24 04:16:13,http://farm4.staticflickr.com/3021/2570927375_32a3d46bf6_z.jpg,213054
7630,1,000000118846.jpg,http://images.cocodataset.org/train2017/000000118846.jpg,640,427,2013-11-24 20:40:22,http://farm6.staticflickr.com/5254/5399058192_d145917db8_z.jpg,118846
7631,3,000000555073.jpg,http://images.cocodataset.org/train2017/000000555073.jpg,340,285,2013-11-24 21:12:08,http://farm3.staticflickr.com/2116/2169082949_02e8d5b1bf_z.jpg,555073
7632,2,000000550978.jpg,http://images.cocodataset.org/train2017/000000550978.jpg,640,480,2013-11-24 21:14:30,http://farm1.staticflickr.com/138/326744784_da547f0f2d_z.jpg,550978
7633,2,000000233539.jpg,http://images.cocodataset.org/train2017/000000233539.jpg,427,640,2013-11-18 12:18:32,http://farm3.staticflickr.com/2750/4094023345_97c953117f_z.jpg,233539
7634,1,000000309314.jpg,http://images.cocodataset.org/train2017/000000309314.jpg,360,640,2013-11-16 21:24:04,http://farm9.staticflickr.com/8154/7450950730_fe7ea952a6_z.jpg,309314
7635,1,000000211013.jpg,http://images.cocodataset.org/train2017/000000211013.jpg,596,640,2013-11-14 20:40:58,http://farm8.staticflickr.com/7072/7317861390_82bbcb9212_z.jpg,211013
7636,3,000000084034.jpg,http://images.cocodataset.org/train2017/000000084034.jpg,333,500,2013-11-24 20:48:41,http://farm3.staticflickr.com/2753/4134330809_0ec11a79ff_z.jpg,84034
7637,4,000000260167.jpg,http://images.cocodataset.org/train2017/000000260167.jpg,427,640,2013-11-24 20:33:56,http://farm8.staticflickr.com/7266/7671595882_8c75a5f5e9_z.jpg,260167
7638,2,000000317512.jpg,http://images.cocodataset.org/train2017/000000317512.jpg,480,640,2013-11-24 20:47:17,http://farm5.staticflickr.com/4141/4795878420_05f77d1230_z.jpg,317512
7639,6,000000548936.jpg,http://images.cocodataset.org/train2017/000000548936.jpg,500,375,2013-11-19 19:33:22,http://farm4.staticflickr.com/3558/3791605255_1bbe951659_z.jpg,548936
7640,3,000000321610.jpg,http://images.cocodataset.org/train2017/000000321610.jpg,640,427,2013-11-24 20:45:41,http://farm4.staticflickr.com/3298/4568282884_68aa3e5130_z.jpg,321610
7641,3,000000442443.jpg,http://images.cocodataset.org/train2017/000000442443.jpg,480,640,2013-11-23 05:56:54,http://farm4.staticflickr.com/3155/2306835715_65de1af4d6_z.jpg,442443
7642,1,000000075852.jpg,http://images.cocodataset.org/train2017/000000075852.jpg,428,640,2013-11-24 20:39:49,http://farm6.staticflickr.com/5250/5240102884_d4b22688a8_z.jpg,75852
7643,3,000000526414.jpg,http://images.cocodataset.org/train2017/000000526414.jpg,426,640,2013-11-22 00:19:10,http://farm5.staticflickr.com/4151/5008226775_dc5161e449_z.jpg,526414
7644,2,000000282703.jpg,http://images.cocodataset.org/train2017/000000282703.jpg,480,640,2013-11-24 21:06:11,http://farm4.staticflickr.com/3041/2710837068_1dc96ca01f_z.jpg,282703
7645,5,000000213070.jpg,http://images.cocodataset.org/train2017/000000213070.jpg,480,640,2013-11-21 00:59:58,http://farm4.staticflickr.com/3642/3669192219_0a9f9ec840_z.jpg,213070
7646,1,000000297039.jpg,http://images.cocodataset.org/train2017/000000297039.jpg,640,480,2013-11-24 20:48:33,http://farm5.staticflickr.com/4145/4845676340_6dd1a4e473_z.jpg,297039
7647,1,000000342098.jpg,http://images.cocodataset.org/train2017/000000342098.jpg,640,480,2013-11-15 16:35:05,http://farm2.staticflickr.com/1017/1388848103_3025f321ae_z.jpg,342098
7648,3,000000389200.jpg,http://images.cocodataset.org/train2017/000000389200.jpg,640,427,2013-11-24 21:10:37,http://farm4.staticflickr.com/3178/2397097757_439e24f07e_z.jpg,389200
7649,1,000000258135.jpg,http://images.cocodataset.org/train2017/000000258135.jpg,375,500,2013-11-24 21:20:06,http://farm1.staticflickr.com/38/118481325_7bc1064002_z.jpg,258135
7650,2,000000141400.jpg,http://images.cocodataset.org/train2017/000000141400.jpg,375,500,2013-11-24 13:01:32,http://farm1.staticflickr.com/212/491949509_f34da267b1_z.jpg,141400
7651,1,000000125017.jpg,http://images.cocodataset.org/train2017/000000125017.jpg,640,626,2013-11-22 17:22:20,http://farm6.staticflickr.com/5133/5582254849_866d89e070_z.jpg,125017
7652,1,000000200794.jpg,http://images.cocodataset.org/train2017/000000200794.jpg,612,612,2013-11-24 20:43:39,http://farm6.staticflickr.com/5176/5528722482_a6bf385090_z.jpg,200794
7653,4,000000188509.jpg,http://images.cocodataset.org/train2017/000000188509.jpg,480,640,2013-11-24 20:45:21,http://farm5.staticflickr.com/4004/4406234952_77cdf53c9a_z.jpg,188509
7654,4,000000436319.jpg,http://images.cocodataset.org/train2017/000000436319.jpg,480,640,2013-11-24 20:44:42,http://farm6.staticflickr.com/5286/5288520791_514101983a_z.jpg,436319
7655,4,000000538721.jpg,http://images.cocodataset.org/train2017/000000538721.jpg,310,500,2013-11-24 04:59:36,http://farm4.staticflickr.com/3273/3019570360_a3bb619b2a_z.jpg,538721
7656,5,000000211041.jpg,http://images.cocodataset.org/train2017/000000211041.jpg,640,640,2013-11-24 20:38:06,http://farm6.staticflickr.com/5320/5850810827_a493d74763_z.jpg,211041
7657,1,000000122982.jpg,http://images.cocodataset.org/train2017/000000122982.jpg,480,640,2013-11-21 02:35:48,http://farm6.staticflickr.com/5277/5907262860_343fd252e5_z.jpg,122982
7658,5,000000485481.jpg,http://images.cocodataset.org/train2017/000000485481.jpg,480,640,2013-11-21 00:59:40,http://farm4.staticflickr.com/3407/3669181937_a18ab4cea0_z.jpg,485481
7659,2,000000182379.jpg,http://images.cocodataset.org/train2017/000000182379.jpg,480,640,2013-11-24 21:17:27,http://farm1.staticflickr.com/66/184142657_03dd4f0979_z.jpg,182379
7660,5,000000243820.jpg,http://images.cocodataset.org/train2017/000000243820.jpg,640,480,2013-11-14 19:30:18,http://farm3.staticflickr.com/2861/9535627481_f8864f79c7_z.jpg,243820
7661,4,000000424044.jpg,http://images.cocodataset.org/train2017/000000424044.jpg,640,640,2013-11-14 16:13:38,http://farm8.staticflickr.com/7155/6625070095_8b0b09f2dd_z.jpg,424044
7662,1,000000364656.jpg,http://images.cocodataset.org/train2017/000000364656.jpg,375,500,2013-11-24 13:13:16,http://farm3.staticflickr.com/2182/2165370608_f71086e8d9_z.jpg,364656
7663,6,000000030836.jpg,http://images.cocodataset.org/train2017/000000030836.jpg,375,500,2013-11-23 20:10:13,http://farm1.staticflickr.com/12/14104516_947fb0cfbb_z.jpg,30836
7664,1,000000577654.jpg,http://images.cocodataset.org/train2017/000000577654.jpg,480,640,2013-11-14 18:02:11,http://farm4.staticflickr.com/3014/2838338118_b47ccb48bd_z.jpg,577654
7665,1,000000313465.jpg,http://images.cocodataset.org/train2017/000000313465.jpg,480,640,2013-11-20 03:11:49,http://farm6.staticflickr.com/5499/9271820707_09dc8978f4_z.jpg,313465
7666,1,000000284794.jpg,http://images.cocodataset.org/train2017/000000284794.jpg,332,500,2013-11-24 13:11:31,http://farm1.staticflickr.com/36/81302376_bd1dbd05de_z.jpg,284794
7667,3,000000223362.jpg,http://images.cocodataset.org/train2017/000000223362.jpg,424,640,2013-11-24 20:47:35,http://farm5.staticflickr.com/4146/5085950173_bd8d1b0575_z.jpg,223362
7668,3,000000012422.jpg,http://images.cocodataset.org/train2017/000000012422.jpg,427,640,2013-11-24 20:39:46,http://farm4.staticflickr.com/3082/5866334527_b09534d853_z.jpg,12422
7669,3,000000266379.jpg,http://images.cocodataset.org/train2017/000000266379.jpg,426,640,2013-11-24 21:01:05,http://farm4.staticflickr.com/3521/3267662939_8bb483abb4_z.jpg,266379
7670,3,000000209040.jpg,http://images.cocodataset.org/train2017/000000209040.jpg,480,640,2013-11-15 01:24:59,http://farm8.staticflickr.com/7053/6848279293_9952c918f7_z.jpg,209040
7671,1,000000008336.jpg,http://images.cocodataset.org/train2017/000000008336.jpg,375,500,2013-11-24 21:19:43,http://farm1.staticflickr.com/39/96172982_c9488c03a3_z.jpg,8336
7672,1,000000424083.jpg,http://images.cocodataset.org/train2017/000000424083.jpg,427,640,2013-11-21 02:04:27,http://farm9.staticflickr.com/8057/8184578399_fd95248997_z.jpg,424083
7673,3,000000125076.jpg,http://images.cocodataset.org/train2017/000000125076.jpg,416,640,2013-11-22 00:43:49,http://farm1.staticflickr.com/176/371311731_1ff0a81136_z.jpg,125076
7674,4,000000206998.jpg,http://images.cocodataset.org/train2017/000000206998.jpg,640,480,2013-11-24 21:17:21,http://farm2.staticflickr.com/1302/1402253985_89caf0b850_z.jpg,206998
7675,4,000000108695.jpg,http://images.cocodataset.org/train2017/000000108695.jpg,500,375,2013-11-24 04:47:32,http://farm3.staticflickr.com/2452/3750568867_4c517e0170_z.jpg,108695
7676,1,000000336027.jpg,http://images.cocodataset.org/train2017/000000336027.jpg,375,500,2013-11-24 21:02:38,http://farm4.staticflickr.com/3490/3897256392_08a9a14f63_z.jpg,336027
7677,3,000000354460.jpg,http://images.cocodataset.org/train2017/000000354460.jpg,343,640,2013-11-24 01:55:11,http://farm4.staticflickr.com/3054/3821742083_30c5870501_z.jpg,354460
7678,4,000000559262.jpg,http://images.cocodataset.org/train2017/000000559262.jpg,333,500,2013-11-24 20:48:20,http://farm3.staticflickr.com/2680/4258324705_f88c989476_z.jpg,559262
7679,3,000000063648.jpg,http://images.cocodataset.org/train2017/000000063648.jpg,500,375,2013-11-24 21:01:03,http://farm4.staticflickr.com/3540/3380291683_3b4d95343f_z.jpg,63648
7680,3,000000385185.jpg,http://images.cocodataset.org/train2017/000000385185.jpg,480,640,2013-11-24 21:19:08,http://farm1.staticflickr.com/47/108861461_6eb63467c9_z.jpg,385185
7681,1,000000561314.jpg,http://images.cocodataset.org/train2017/000000561314.jpg,480,640,2013-11-24 21:04:18,http://farm4.staticflickr.com/3337/3653062264_e5a990918d_z.jpg,561314
7682,4,000000000165.jpg,http://images.cocodataset.org/train2017/000000000165.jpg,536,640,2013-11-18 01:30:37,http://farm8.staticflickr.com/7066/6886413159_2a3a514898_z.jpg,165
7683,5,000000129192.jpg,http://images.cocodataset.org/train2017/000000129192.jpg,640,480,2013-11-24 20:48:24,http://farm5.staticflickr.com/4041/4463225122_05e625881e_z.jpg,129192
7684,1,000000325801.jpg,http://images.cocodataset.org/train2017/000000325801.jpg,500,410,2013-11-20 04:13:45,http://farm1.staticflickr.com/172/401148216_d8d7b5290a_z.jpg,325801
7685,3,000000204969.jpg,http://images.cocodataset.org/train2017/000000204969.jpg,427,640,2013-11-24 13:15:39,http://farm4.staticflickr.com/3108/5810670142_38f7c73d37_z.jpg,204969
7686,1,000000037035.jpg,http://images.cocodataset.org/train2017/000000037035.jpg,480,640,2013-11-14 17:59:30,http://farm6.staticflickr.com/5340/9470912144_7ac89e0d36_z.jpg,37035
7687,3,000000110765.jpg,http://images.cocodataset.org/train2017/000000110765.jpg,640,427,2013-11-24 20:36:32,http://farm9.staticflickr.com/8433/7587622600_6463225c1f_z.jpg,110765
7688,5,000000336046.jpg,http://images.cocodataset.org/train2017/000000336046.jpg,425,640,2013-11-24 21:09:29,http://farm4.staticflickr.com/3132/2683858464_cd89cd17d0_z.jpg,336046
7689,2,000000438447.jpg,http://images.cocodataset.org/train2017/000000438447.jpg,480,640,2013-11-24 20:53:42,http://farm4.staticflickr.com/3043/3016330687_20a651111d_z.jpg,438447
7690,1,000000022704.jpg,http://images.cocodataset.org/train2017/000000022704.jpg,333,500,2013-11-24 20:57:34,http://farm4.staticflickr.com/3396/3537010906_9cbf41436f_z.jpg,22704
7691,1,000000157872.jpg,http://images.cocodataset.org/train2017/000000157872.jpg,429,640,2013-11-24 21:04:07,http://farm4.staticflickr.com/3269/3084915963_11fdf1d65b_z.jpg,157872
7692,2,000000331954.jpg,http://images.cocodataset.org/train2017/000000331954.jpg,640,490,2013-11-22 17:07:47,http://farm8.staticflickr.com/7043/6982769387_d6f3b99fae_z.jpg,331954
7693,4,000000518324.jpg,http://images.cocodataset.org/train2017/000000518324.jpg,375,500,2013-11-17 21:06:08,http://farm2.staticflickr.com/1387/1260950297_a9119627a6_z.jpg,518324
7694,1,000000067765.jpg,http://images.cocodataset.org/train2017/000000067765.jpg,416,640,2013-11-15 12:36:52,http://farm7.staticflickr.com/6174/6208729622_9ca8a21889_z.jpg,67765
7695,1,000000254134.jpg,http://images.cocodataset.org/train2017/000000254134.jpg,375,500,2013-11-23 19:53:59,http://farm4.staticflickr.com/3187/2768673621_0167698001_z.jpg,254134
